# File: ./example_outputs/basins235/Ref_veg_carbon_Mg_per_ha.csv,,,,,,,,,,,
# Author: moirai,,,,,,,,,,,
# Description: ref veg soil and veg carbon density (Mg/ha) for hyde land cells in country X glu X land type,,,,,,,,,,,
# Original source: soil c for sage pot veg; veg c for sage pot veg; reference veg; country raster; new glu raster; hyde land area,,,,,,,,,,,
# ----------,,,,,,,,,,,
iso,glu_code,land_type,land_cover,GCAM_GLU_name,c_type,weighted_average,median_value,min_value,max_value,q1_value,q3_value
mex,96,202,TropicalDeciduousForest/Woodland,MexCstNW,clay content (0-30 cms),42,42,0,56,39,45
ven,143,1205,OpenShrubland,SAmerCstN,veg_c (above ground biomass),2,1,0,136,0,4
ven,143,1205,OpenShrubland,SAmerCstN,veg_c (below ground biomass),1,0,0,59,0,2
mex,96,203,TropicalDeciduousForest/Woodland,MexCstNW,clay content (0-30 cms),41,42,0,56,39,45
ven,143,1206,OpenShrubland,SAmerCstN,veg_c (above ground biomass),5,1,0,146,1,4
ven,143,1206,OpenShrubland,SAmerCstN,veg_c (below ground biomass),2,0,0,49,0,1
mex,96,205,TropicalDeciduousForest/Woodland,MexCstNW,clay content (0-30 cms),41,42,0,56,39,45
ven,143,1207,OpenShrubland,SAmerCstN,veg_c (above ground biomass),4,1,0,142,1,4
ven,143,1207,OpenShrubland,SAmerCstN,veg_c (below ground biomass),1,0,0,52,0,2
mex,96,206,TropicalDeciduousForest/Woodland,MexCstNW,clay content (0-30 cms),41,42,0,56,39,45
mex,96,207,TropicalDeciduousForest/Woodland,MexCstNW,clay content (0-30 cms),41,42,0,56,39,45
mex,115,101,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),42,42,32,52,38,45
mex,115,102,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),42,42,32,52,38,45
ven,143,1304,Tundra,SAmerCstN,veg_c (above ground biomass),7,0,0,109,0,1
ven,143,1304,Tundra,SAmerCstN,veg_c (below ground biomass),2,0,0,29,0,0
mex,115,103,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),41,42,32,52,38,45
ven,143,1305,Tundra,SAmerCstN,veg_c (above ground biomass),2,0,0,126,0,1
mex,115,104,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),44,42,32,52,38,45
mex,115,105,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),43,42,32,52,38,45
ven,143,1307,Tundra,SAmerCstN,veg_c (above ground biomass),2,0,0,229,0,1
mex,115,106,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),41,42,32,52,38,45
mex,115,107,TropicalEvergreenForest/Woodland,MexCstW,clay content (0-30 cms),44,42,32,52,38,45
mex,131,201,TropicalDeciduousForest/Woodland,RioLerma,clay content (0-30 cms),43,42,29,51,40,45
mex,131,202,TropicalDeciduousForest/Woodland,RioLerma,clay content (0-30 cms),43,42,29,51,40,45
mex,131,203,TropicalDeciduousForest/Woodland,RioLerma,clay content (0-30 cms),39,42,29,51,40,45
mex,131,205,TropicalDeciduousForest/Woodland,RioLerma,clay content (0-30 cms),44,42,29,51,40,45
mex,131,207,TropicalDeciduousForest/Woodland,RioLerma,clay content (0-30 cms),43,42,29,51,40,45
mex,131,401,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),43,42,31,52,38,45
mex,131,402,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),43,42,31,52,38,45
mex,131,403,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),44,42,31,52,38,45
mex,131,405,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),41,42,31,52,38,45
mex,131,406,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),44,42,31,52,38,45
mex,131,407,TemperateNeedleleafEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),43,42,31,52,38,45
mex,131,1001,Grassland/Steppe,RioLerma,clay content (0-30 cms),43,42,33,50,40,45
mex,131,1002,Grassland/Steppe,RioLerma,clay content (0-30 cms),43,42,33,50,40,45
mex,131,1005,Grassland/Steppe,RioLerma,clay content (0-30 cms),44,42,33,50,40,45
mex,131,1007,Grassland/Steppe,RioLerma,clay content (0-30 cms),44,42,33,50,40,45
mex,131,1101,DenseShrubland,RioLerma,clay content (0-30 cms),42,42,0,52,40,45
mex,131,1102,DenseShrubland,RioLerma,clay content (0-30 cms),42,42,0,52,40,45
ven,156,201,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),2,2,1,138,0,5
ven,156,201,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),1,1,0,44,0,2
mex,131,1103,DenseShrubland,RioLerma,clay content (0-30 cms),39,42,0,52,40,45
ven,156,202,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),2,2,1,139,0,5
ven,156,202,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),1,1,0,43,0,1
mex,131,1105,DenseShrubland,RioLerma,clay content (0-30 cms),42,42,0,52,40,45
ven,156,203,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),7,2,1,142,0,5
ven,156,203,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),2,1,0,40,0,1
mex,131,1106,DenseShrubland,RioLerma,clay content (0-30 cms),36,42,0,52,40,45
ven,156,205,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),6,2,1,139,0,5
ven,156,205,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),2,1,0,43,0,1
mex,131,1107,DenseShrubland,RioLerma,clay content (0-30 cms),43,42,0,52,40,45
ven,156,206,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),7,2,1,142,0,5
ven,156,206,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),2,1,0,40,0,1
slb,185,101,TropicalEvergreenForest/Woodland,NewCaledn,clay content (0-30 cms),42,42,37,46,39,45
ven,156,207,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (above ground biomass),7,2,1,136,0,5
ven,156,207,TropicalDeciduousForest/Woodland,OrinocoR,veg_c (below ground biomass),2,1,0,45,0,2
slb,185,102,TropicalEvergreenForest/Woodland,NewCaledn,clay content (0-30 cms),42,42,37,46,39,45
slb,185,1001,Grassland/Steppe,NewCaledn,clay content (0-30 cms),43,42,36,51,36,45
slb,185,1002,Grassland/Steppe,NewCaledn,clay content (0-30 cms),43,42,36,51,36,45
ken,87,201,TropicalDeciduousForest/Woodland,NileR,clay content (0-30 cms),44,43,32,51,39,45
ken,87,202,TropicalDeciduousForest/Woodland,NileR,clay content (0-30 cms),43,43,32,51,39,45
ken,87,203,TropicalDeciduousForest/Woodland,NileR,clay content (0-30 cms),41,43,32,51,39,45
ken,87,205,TropicalDeciduousForest/Woodland,NileR,clay content (0-30 cms),43,43,32,51,39,45
mex,115,201,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),41,43,0,52,40,45
mex,115,202,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),42,43,0,52,40,45
mex,115,203,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),41,43,0,52,40,45
mex,115,204,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),42,43,0,52,40,45
mex,115,205,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),43,43,0,52,40,45
mex,115,206,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),41,43,0,52,40,45
mex,115,207,TropicalDeciduousForest/Woodland,MexCstW,clay content (0-30 cms),43,43,0,52,40,45
mex,131,101,TropicalEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),43,43,35,52,40,45
mex,131,102,TropicalEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),43,43,35,52,40,45
mex,131,105,TropicalEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),44,43,35,52,40,45
mex,131,107,TropicalEvergreenForest/Woodland,RioLerma,clay content (0-30 cms),44,43,35,52,40,45
guf,161,901,Savanna,SAmerCstNE,clay content (0-30 cms),42,44,39,45,39,45
guf,161,902,Savanna,SAmerCstNE,clay content (0-30 cms),42,44,39,45,39,45
hnd,135,1,Unknown,CntAmer,clay content (0-30 cms),45,44,0,47,41,45
ven,156,1201,OpenShrubland,OrinocoR,veg_c (above ground biomass),5,6,0,124,2,12
ven,156,1201,OpenShrubland,OrinocoR,veg_c (below ground biomass),1,1,0,29,0,3
hnd,135,2,Unknown,CntAmer,clay content (0-30 cms),43,44,0,47,41,45
ven,156,1202,OpenShrubland,OrinocoR,veg_c (above ground biomass),4,6,0,123,2,11
ven,156,1202,OpenShrubland,OrinocoR,veg_c (below ground biomass),1,1,0,29,0,3
hnd,135,3,Unknown,CntAmer,clay content (0-30 cms),18,44,0,47,41,45
ven,156,1203,OpenShrubland,OrinocoR,veg_c (above ground biomass),8,5,0,119,2,11
ven,156,1203,OpenShrubland,OrinocoR,veg_c (below ground biomass),2,2,0,33,1,3
hnd,135,4,Unknown,CntAmer,clay content (0-30 cms),4,44,0,47,41,45
ven,156,1205,OpenShrubland,OrinocoR,veg_c (above ground biomass),6,5,0,116,2,11
ven,156,1205,OpenShrubland,OrinocoR,veg_c (below ground biomass),2,2,0,36,1,3
hnd,135,6,Unknown,CntAmer,clay content (0-30 cms),46,44,0,47,41,45
ven,156,1206,OpenShrubland,OrinocoR,veg_c (above ground biomass),7,5,0,116,2,11
ven,156,1206,OpenShrubland,OrinocoR,veg_c (below ground biomass),2,2,0,36,1,3
arg,206,101,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),31,31,0,63,28,46
ven,156,1207,OpenShrubland,OrinocoR,veg_c (above ground biomass),5,5,0,114,2,11
ven,156,1207,OpenShrubland,OrinocoR,veg_c (below ground biomass),2,2,0,38,1,4
arg,206,102,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),37,31,0,63,28,46
arg,206,103,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),39,31,0,63,28,46
arg,206,104,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),41,31,0,63,28,46
arg,206,105,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),31,31,0,63,28,46
arg,206,106,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),32,31,0,63,28,46
arg,206,107,TropicalEvergreenForest/Woodland,RioLaPlata,clay content (0-30 cms),31,31,0,63,28,46
gtm,135,401,TemperateNeedleleafEvergreenForest/Woodland,CntAmer,clay content (0-30 cms),41,37,32,50,32,46
gtm,135,402,TemperateNeedleleafEvergreenForest/Woodland,CntAmer,clay content (0-30 cms),39,37,32,50,32,46
gtm,135,405,TemperateNeedleleafEvergreenForest/Woodland,CntAmer,clay content (0-30 cms),36,37,32,50,32,46
gtm,135,407,TemperateNeedleleafEvergreenForest/Woodland,CntAmer,clay content (0-30 cms),36,37,32,50,32,46
ind,107,1,Unknown,SabarmatiR,clay content (0-30 cms),25,38,0,53,33,46
ind,107,2,Unknown,SabarmatiR,clay content (0-30 cms),35,38,0,53,33,46
ind,107,3,Unknown,SabarmatiR,clay content (0-30 cms),19,38,0,53,33,46
ind,107,5,Unknown,SabarmatiR,clay content (0-30 cms),33,38,0,53,33,46
ind,107,6,Unknown,SabarmatiR,clay content (0-30 cms),23,38,0,53,33,46
ind,107,7,Unknown,SabarmatiR,clay content (0-30 cms),27,38,0,53,33,46
ven,161,101,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (above ground biomass),9,11,0,172,9,14
ven,161,101,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (below ground biomass),2,3,0,41,2,3
syr,95,1401,Desert,DeadSea,clay content (0-30 cms),41,38,33,46,36,46
ven,161,102,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (above ground biomass),7,14,1,218,11,17
syr,95,1402,Desert,DeadSea,clay content (0-30 cms),40,38,33,46,36,46
bra,195,901,Savanna,BrzCstS,clay content (0-30 cms),37,39,21,63,34,46
ven,161,104,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (above ground biomass),12,11,0,171,9,14
ven,161,104,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (below ground biomass),3,3,0,42,2,3
bra,195,902,Savanna,BrzCstS,clay content (0-30 cms),40,39,21,63,34,46
bra,195,903,Savanna,BrzCstS,clay content (0-30 cms),38,39,21,63,34,46
ven,161,106,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (above ground biomass),13,11,0,173,9,14
ven,161,106,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (below ground biomass),3,3,0,41,2,3
bra,195,904,Savanna,BrzCstS,clay content (0-30 cms),40,39,21,63,34,46
ven,161,107,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (above ground biomass),11,12,0,184,9,15
ven,161,107,TropicalEvergreenForest/Woodland,SAmerCstNE,veg_c (below ground biomass),2,2,0,29,1,2
bra,195,905,Savanna,BrzCstS,clay content (0-30 cms),39,39,21,63,34,46
ven,161,901,Savanna,SAmerCstNE,veg_c (above ground biomass),2,0,0,140,0,1
ven,161,901,Savanna,SAmerCstNE,veg_c (below ground biomass),1,0,0,43,0,0
bra,195,906,Savanna,BrzCstS,clay content (0-30 cms),37,39,21,63,34,46
ven,161,902,Savanna,SAmerCstNE,veg_c (above ground biomass),2,0,0,141,0,1
ven,161,902,Savanna,SAmerCstNE,veg_c (below ground biomass),1,0,0,42,0,0
bra,195,907,Savanna,BrzCstS,clay content (0-30 cms),37,39,21,63,34,46
ven,161,903,Savanna,SAmerCstNE,veg_c (above ground biomass),2,0,0,143,0,1
eth,179,901,Savanna,RiftValley,clay content (0-30 cms),33,39,15,64,32,46
eth,179,902,Savanna,RiftValley,clay content (0-30 cms),41,39,15,64,32,46
ven,161,906,Savanna,SAmerCstNE,veg_c (above ground biomass),2,0,0,143,0,1
ven,161,906,Savanna,SAmerCstNE,veg_c (below ground biomass),1,0,0,40,0,0
eth,179,903,Savanna,RiftValley,clay content (0-30 cms),39,39,15,64,32,46
ven,161,907,Savanna,SAmerCstNE,veg_c (above ground biomass),2,0,0,148,0,1
eth,179,904,Savanna,RiftValley,clay content (0-30 cms),41,39,15,64,32,46
ven,161,1001,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),16,11,0,167,8,15
ven,161,1001,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),4,3,0,44,2,4
eth,179,905,Savanna,RiftValley,clay content (0-30 cms),36,39,15,64,32,46
ven,161,1002,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),8,12,0,171,8,16
ven,161,1002,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),2,3,0,41,2,4
eth,179,906,Savanna,RiftValley,clay content (0-30 cms),36,39,15,64,32,46
ven,161,1003,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),6,11,0,169,8,15
ven,161,1003,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),2,3,0,42,2,4
eth,179,907,Savanna,RiftValley,clay content (0-30 cms),31,39,15,64,32,46
ven,161,1005,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),12,12,0,171,8,16
ven,161,1005,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),3,3,0,40,2,4
stp,162,1,Unknown,GuineaGulf,clay content (0-30 cms),39,39,0,53,34,46
ven,161,1006,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),13,11,0,169,8,15
ven,161,1006,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),3,3,0,42,2,4
stp,162,2,Unknown,GuineaGulf,clay content (0-30 cms),39,39,0,53,34,46
ven,161,1007,Grassland/Steppe,SAmerCstNE,veg_c (above ground biomass),14,11,0,169,8,15
ven,161,1007,Grassland/Steppe,SAmerCstNE,veg_c (below ground biomass),3,3,0,42,2,4
ecu,180,1,Unknown,PeruCst,clay content (0-30 cms),39,40,0,52,31,46
ven,161,1401,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1401,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
ecu,180,2,Unknown,PeruCst,clay content (0-30 cms),39,40,0,52,31,46
ven,161,1402,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1402,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
mex,231,1101,DenseShrubland,RioGrande,clay content (0-30 cms),37,40,26,62,36,46
ven,161,1403,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1403,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
mex,231,1102,DenseShrubland,RioGrande,clay content (0-30 cms),41,40,26,62,36,46
ven,161,1405,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1405,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
mex,231,1103,DenseShrubland,RioGrande,clay content (0-30 cms),37,40,26,62,36,46
ven,161,1406,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1406,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
mex,231,1104,DenseShrubland,RioGrande,clay content (0-30 cms),37,40,26,62,36,46
ven,161,1407,Desert,SAmerCstNE,veg_c (above ground biomass),15,17,7,171,9,19
ven,161,1407,Desert,SAmerCstNE,veg_c (below ground biomass),4,5,2,48,2,5
mex,231,1105,DenseShrubland,RioGrande,clay content (0-30 cms),37,40,26,62,36,46
ven,166,101,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,0,157,5,10
ven,166,101,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,44,1,3
mex,231,1106,DenseShrubland,RioGrande,clay content (0-30 cms),37,40,26,62,36,46
ven,166,102,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,0,158,5,10
ven,166,102,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,43,1,3
mex,231,1107,DenseShrubland,RioGrande,clay content (0-30 cms),38,40,26,62,36,46
ven,166,103,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,0,156,5,10
ven,166,103,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,45,1,3
syr,75,901,Savanna,MeditE,clay content (0-30 cms),40,40,35,51,35,46
ven,166,105,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),8,7,0,158,5,10
ven,166,105,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,43,1,3
syr,75,902,Savanna,MeditE,clay content (0-30 cms),40,40,35,51,35,46
ven,166,106,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,6,0,155,5,9
ven,166,106,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,46,1,3
eth,170,901,Savanna,ShebJubR,clay content (0-30 cms),40,41,14,58,34,46
ven,166,107,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (above ground biomass),8,7,0,158,5,10
ven,166,107,TropicalEvergreenForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,43,1,3
eth,170,902,Savanna,ShebJubR,clay content (0-30 cms),42,41,14,58,34,46
ven,166,201,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,1,149,5,9
ven,166,201,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,37,1,2
eth,170,903,Savanna,ShebJubR,clay content (0-30 cms),33,41,14,58,34,46
ven,166,202,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,1,149,5,9
ven,166,202,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,37,1,2
eth,170,904,Savanna,ShebJubR,clay content (0-30 cms),29,41,14,58,34,46
ven,166,203,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,1,149,5,9
ven,166,203,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,37,1,2
eth,170,905,Savanna,ShebJubR,clay content (0-30 cms),39,41,14,58,34,46
ven,166,206,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,1,149,5,9
ven,166,206,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,37,1,2
eth,170,906,Savanna,ShebJubR,clay content (0-30 cms),27,41,14,58,34,46
ven,166,207,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (above ground biomass),7,7,1,149,5,9
ven,166,207,TropicalDeciduousForest/Woodland,MagdalenaR,veg_c (below ground biomass),2,2,0,37,1,2
eth,170,907,Savanna,ShebJubR,clay content (0-30 cms),36,41,14,58,34,46
ven,166,901,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,60,5,7
ven,166,901,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,17,1,2
gab,162,101,TropicalEvergreenForest/Woodland,GuineaGulf,clay content (0-30 cms),33,41,0,56,34,46
ven,166,902,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,59,4,7
ven,166,902,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,18,1,2
gab,162,102,TropicalEvergreenForest/Woodland,GuineaGulf,clay content (0-30 cms),41,41,0,56,34,46
ven,166,903,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,59,4,7
ven,166,903,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,18,1,2
gab,162,103,TropicalEvergreenForest/Woodland,GuineaGulf,clay content (0-30 cms),46,41,0,56,34,46
ven,166,904,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,59,4,7
ven,166,904,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,18,1,2
gab,162,105,TropicalEvergreenForest/Woodland,GuineaGulf,clay content (0-30 cms),30,41,0,56,34,46
ven,166,905,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,59,4,7
ven,166,905,Savanna,MagdalenaR,veg_c (below ground biomass),2,2,1,19,1,2
gab,162,107,TropicalEvergreenForest/Woodland,GuineaGulf,clay content (0-30 cms),30,41,0,56,34,46
ven,166,906,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,59,4,7
ven,166,906,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,18,1,2
mex,91,1201,OpenShrubland,MexBaja,clay content (0-30 cms),39,41,0,68,36,46
ven,166,907,Savanna,MagdalenaR,veg_c (above ground biomass),5,5,3,60,5,7
ven,166,907,Savanna,MagdalenaR,veg_c (below ground biomass),2,1,1,17,1,2
mex,91,1202,OpenShrubland,MexBaja,clay content (0-30 cms),40,41,0,68,36,46
ven,168,101,TropicalEvergreenForest/Woodland,AmazonR,veg_c (above ground biomass),11,11,1,172,10,13
ven,168,101,TropicalEvergreenForest/Woodland,AmazonR,veg_c (below ground biomass),3,3,0,40,2,3
mex,91,1203,OpenShrubland,MexBaja,clay content (0-30 cms),37,41,0,68,36,46
ven,168,102,TropicalEvergreenForest/Woodland,AmazonR,veg_c (above ground biomass),10,12,1,179,10,14
ven,168,102,TropicalEvergreenForest/Woodland,AmazonR,veg_c (below ground biomass),2,2,0,33,2,3
mex,91,1204,OpenShrubland,MexBaja,clay content (0-30 cms),35,41,0,68,36,46
mex,91,1205,OpenShrubland,MexBaja,clay content (0-30 cms),40,41,0,68,36,46
ven,168,104,TropicalEvergreenForest/Woodland,AmazonR,veg_c (above ground biomass),10,11,1,171,10,13
ven,168,104,TropicalEvergreenForest/Woodland,AmazonR,veg_c (below ground biomass),3,3,0,41,2,3
mex,91,1206,OpenShrubland,MexBaja,clay content (0-30 cms),37,41,0,68,36,46
ven,168,105,TropicalEvergreenForest/Woodland,AmazonR,veg_c (above ground biomass),10,13,1,190,11,15
ven,168,105,TropicalEvergreenForest/Woodland,AmazonR,veg_c (below ground biomass),1,1,0,22,1,2
mex,91,1207,OpenShrubland,MexBaja,clay content (0-30 cms),41,41,0,68,36,46
tcd,151,101,TropicalEvergreenForest/Woodland,LChad,clay content (0-30 cms),41,41,40,46,40,46
ven,168,107,TropicalEvergreenForest/Woodland,AmazonR,veg_c (above ground biomass),11,11,1,172,10,13
ven,168,107,TropicalEvergreenForest/Woodland,AmazonR,veg_c (below ground biomass),3,3,0,40,2,3
tcd,151,102,TropicalEvergreenForest/Woodland,LChad,clay content (0-30 cms),42,41,40,46,40,46
ven,168,902,Savanna,AmazonR,veg_c (above ground biomass),1,1,0,21,0,2
ven,168,902,Savanna,AmazonR,veg_c (below ground biomass),1,1,0,10,0,1
jam,101,201,TropicalDeciduousForest/Woodland,Caribbean,clay content (0-30 cms),45,42,33,53,39,46
ven,168,905,Savanna,AmazonR,veg_c (above ground biomass),1,1,0,21,0,2
ven,168,905,Savanna,AmazonR,veg_c (below ground biomass),1,1,0,10,0,1
jam,101,202,TropicalDeciduousForest/Woodland,Caribbean,clay content (0-30 cms),45,42,33,53,39,46
